label,x,y
-6.0,1.0,3.0
-2.98579859206289,0.6,2.564349375
-1.78538392870397,0.436278075,2.32998579383157
-1.1568185104496298,0.34482329824539304,2.18468856418413
-0.7819772742096209,0.285713673749535,2.0886754104910703
-0.540178845345679,0.24391192057730496,2.02309433599457
-0.375864484640065,0.212444829250225,1.9776146841857
-0.260110857386294,0.187638194696863,1.94602448979182
-0.176488833983978,0.167379139474928,1.92433505227923
-0.115029544557999,0.150372594661882,1.90985681299594
-0.0693604234018674,0.13578515645733802,1.90070675540886
-0.0352315649323711,0.123059389690583,1.89552729331662
-0.009707464874411991,0.111810358887178,1.8933168678540089
0.009300012790302679,0.101764823221503,1.89332317182938
0.023313537946819,0.0927239226869449,1.89497324506594
0.0334669390121736,0.0845394563753183,1.8978261895428497
0.0406195172176691,0.0770983624477315,1.90154026117384
0.0454321838738045,0.0703123273798518,1.90584938602364
0.0484194868409245,0.0641107020622934,1.9105460263424
0.0499859943139942,0.0584356050548622,1.9154684314231205
0.0504522817339765,0.0532385032267685,1.92049098462932
0.0500738554820726,0.0484778072757828,1.92551678162633
0.0490551810445323,0.0441171733894975,1.9304718468416
0.0475602547605063,0.040124300669428,1.93530057368487
0.045720692799629,0.0364700784989857,1.93996209357747
0.0436420075860839,0.0331279814185438,1.94442736033588
0.0414085404173235,0.0300736388362371,1.94867679296092
0.0390873830011897,0.0272845276958103,1.95269835967255
0.0367315273911291,0.0247397509641853,1.95648601445414
0.0343824189944151,0.0224198753731625,1.96003841795443
0.0320720417212637,0.0203068094925067,1.96335788969987
0.0298246318755506,0.0183837087627331,1.96644954979779
0.0276580940256634,0.0166348981527477,1.96932061676432
0.0255851751097507,0.0150458060369206,1.97197983455972
0.0236144405555834,0.0136029050001659,1.9744370068972
0.0217510869372273,0.0122936567910444,1.97670262079344
0.019997618743187,0.0111064597090296,1.97878754442521
0.0183544115546472,0.010030597450034,1.98070278684338
0.0168201798740881,0.00905618893192647,1.98245930911803
0.0153923646799825,0.008174138945061471,1.98406787815048
0.0140674532802905,0.00737608967134353,1.9855389557678704
0.0128412420290038,0.0066543732261247,1.98688261687084
0.0117090508355915,0.0060019654278272785,1.98810849137754
0.0106658970496047,0.00541244101087221,1.98922572553166
0.009706635178308607,0.00487993048301434,1.99024295884305
0.00882606794761554,0.00439907879907417,1.9911683135265
0.00801903341126442,0.003965005986683839,1.99200939381476
0.007280472124469029,0.00357326982104035,1.9927732929564697
0.0066054778064828,0.00321983060805175,1.99346660608152
0.00598933440662819,0.00290101810067476,1.99409544743244
0.00542754204819129,0.00261350054278022,1.99466547072943
0.0049158339446409,0.00235425580902231,1.99518189166446
0.004450186054745229,0.00212054458798613,1.99564951171267
0.0040268209606946215,0.00190988553913112,1.9960727426112697
0.0036422072104485,0.00172003234135978,1.99645563099225
0.0032930551572403198,0.00154895254196288,1.9968018827684093
0.00297631015108735,0.00139480810873194,1.99711488696664
0.00268914378539398,0.0012559375847034401,1.99739773877971
0.00242894377292746,0.0011308397438457801,1.99765326167178
0.00219330291647868,0.00101815864660257,1.99788402842468
0.0019800075478198,0.0009166699961904199,1.9980923810534
0.00178702573166056,0.000825268699593689,1.99828044955329
0.00161249546719056,0.000742957541023876,1.99845016946718
0.00145471306657008,0.0006688368799870452,1.99860329828169
0.0013121218458436198,0.000602095290835047,1.9987414306772
0.0011833012277531199,0.000542001065610106,1.99886601266805
0.00106695632663278,0.00048789450700204403,1.99897835467767
0.000961908061908989,0.000439180943225018,1.99907964359936
0.0008670838277917701,0.000395324401510854,1.99917095389695
0.000781508731754865,0.00035584188165242795,1.99925325780159
0.000704297402695175,0.00032029817557251,1.99932743466174
0.0006346463606541339,0.00028830118321329103,1.99939427950277
